url,uri,name,tracks,category
https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M,spotify:playlist:37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,50,pop
https://open.spotify.com/playlist/37i9dQZF1DX0kbJZpiYdZl,spotify:playlist:37i9dQZF1DX0kbJZpiYdZl,Hot Hits USA,50,pop
https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk,spotify:playlist:37i9dQZF1DWUa8ZRTfalHk,Pop Rising,85,pop
https://open.spotify.com/playlist/37i9dQZF1DX2L0iB23Enbq,spotify:playlist:37i9dQZF1DX2L0iB23Enbq,Viral Hits,102,pop
https://open.spotify.com/playlist/37i9dQZF1DWWvvyNmW9V9a,spotify:playlist:37i9dQZF1DWWvvyNmW9V9a,Teen Beats,105,pop
https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,spotify:playlist:37i9dQZF1DX4JAvHpjipBk,New Music Friday,98,pop
https://open.spotify.com/playlist/37i9dQZF1DXbYM3nMM0oPk,spotify:playlist:37i9dQZF1DXbYM3nMM0oPk,Mega Hit Mix,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX0b1hHYQtJjp,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,Just Good Music,76,pop
https://open.spotify.com/playlist/37i9dQZF1DWTwnEm1IYyoj,spotify:playlist:37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,241,pop
https://open.spotify.com/playlist/37i9dQZF1DX0s5kDXi1oC5,spotify:playlist:37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,75,pop
https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr,spotify:playlist:37i9dQZF1DXa2PvUpywmrr,Party Hits,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX5gQonLbZD9s,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,Pumped Pop,60,pop
https://open.spotify.com/playlist/37i9dQZF1DX6OgmB2fwLGd,spotify:playlist:37i9dQZF1DX6OgmB2fwLGd,Internet People,103,pop
https://open.spotify.com/playlist/37i9dQZF1DX66m4icL86Ru,spotify:playlist:37i9dQZF1DX66m4icL86Ru,BBE,87,pop
